film_id,actor_id
148,26
170,26
185,26
201,26
201,26
201,26
290,26
311,26
311,26
337,26
353,26
380,26
380,26
399,26
414,26
414,26
414,26
416,26
431,26
431,26
435,26
455,26
460,26
467,26
493,26
493,26
500,26
500,26
500,26
531,26
565,26
567,26
567,26
605,26
605,26
669,26
705,26
738,26
769,26
770,26
770,26
821,26
900,26
900,26
908,26
908,26
929,26
929,26
957,26
957,26
971,26
971,26
119,26
119,26
119,26
127,26
159,26
178,26
182,26
182,26
188,26
202,26
242,26
308,26
317,26
335,26
335,26
335,26
385,26
404,26
404,26
410,26
444,26
478,26
478,26
502,26
502,26
502,26
522,26
522,26
524,26
529,26
529,26
555,26
555,26
672,26
680,26
704,26
754,26
754,26
756,26
858,26
871,26
871,26
906,26
938,26
939,26
978,26
119,26
119,26
119,26
127,26
159,26
178,26
182,26
182,26
188,26
202,26
242,26
308,26
317,26
335,26
335,26
335,26
385,26
404,26
404,26
410,26
444,26
478,26
478,26
502,26
502,26
502,26
522,26
522,26
524,26
529,26
529,26
555,26
555,26
672,26
680,26
704,26
754,26
754,26
756,26
858,26
871,26
871,26
906,26
938,26
939,26
978,26
19,26
19,26
19,26
21,26
21,26
29,26
29,26
56,26
56,26
56,26
67,26
105,26
105,26
105,26
111,26
111,26
111,26
115,26
126,26
162,26
194,26
205,26
205,26
212,26
212,26
252,26
253,26
253,26
253,26
271,26
287,26
287,26
292,26
292,26
292,26
318,26
327,26
329,26
329,26
375,26
395,26
417,26
501,26
530,26
530,26
549,26
574,26
574,26
586,26
594,26
697,26
697,26
697,26
707,26
717,26
717,26
717,26
732,26
732,26
732,26
732,26
748,26
793,26
793,26
793,26
794,26
794,26
802,26
802,26
838,26
838,26
850,26
915,26
964,26
964,26
964,26
968,26
19,26
19,26
19,26
21,26
21,26
29,26
29,26
56,26
56,26
56,26
67,26
105,26
105,26
105,26
111,26
111,26
111,26
115,26
126,26
162,26
194,26
205,26
205,26
212,26
212,26
252,26
253,26
253,26
253,26
271,26
287,26
287,26
292,26
292,26
292,26
318,26
327,26
329,26
329,26
375,26
395,26
417,26
501,26
530,26
530,26
549,26
574,26
574,26
586,26
594,26
697,26
697,26
697,26
707,26
717,26
717,26
717,26
732,26
732,26
732,26
732,26
748,26
793,26
793,26
793,26
794,26
794,26
802,26
802,26
838,26
838,26
850,26
915,26
964,26
964,26
964,26
968,26
19,26
19,26
19,26
21,26
21,26
29,26
29,26
56,26
56,26
56,26
67,26
105,26
105,26
105,26
111,26
111,26
111,26
115,26
126,26
162,26
194,26
205,26
205,26
212,26
212,26
252,26
253,26
253,26
253,26
271,26
287,26
287,26
292,26
292,26
292,26
318,26
327,26
329,26
329,26
375,26
395,26
417,26
501,26
530,26
530,26
549,26
574,26
574,26
586,26
594,26
697,26
697,26
697,26
707,26
717,26
717,26
717,26
732,26
732,26
732,26
732,26
748,26
793,26
793,26
793,26
794,26
794,26
802,26
802,26
838,26
838,26
850,26
915,26
964,26
964,26
964,26
968,26
19,26
19,26
19,26
21,26
21,26
29,26
29,26
56,26
56,26
56,26
67,26
105,26
105,26
105,26
111,26
111,26
111,26
115,26
126,26
162,26
194,26
205,26
205,26
212,26
212,26
252,26
253,26
253,26
253,26
271,26
287,26
287,26
292,26
292,26
292,26
318,26
327,26
329,26
329,26
375,26
395,26
417,26
501,26
530,26
530,26
549,26
574,26
574,26
586,26
594,26
697,26
697,26
697,26
707,26
717,26
717,26
717,26
732,26
732,26
732,26
732,26
748,26
793,26
793,26
793,26
794,26
794,26
802,26
802,26
838,26
838,26
850,26
915,26
964,26
964,26
964,26
968,26
84,26
84,26
87,26
87,26
87,26
87,26
87,26
87,26
88,26
88,26
103,26
103,26
125,26
125,26
125,26
286,26
286,26
288,26
294,26
299,26
342,26
342,26
347,26
386,26
405,26
434,26
451,26
472,26
513,26
513,26
513,26
518,26
648,26
783,26
784,26
785,26
785,26
811,26
811,26
811,26
826,26
826,26
878,26
903,26
914,26
914,26
914,26
931,26
977,26
981,26
988,26
989,26
64,26
79,26
79,26
107,26
107,26
146,26
146,26
146,26
146,26
146,26
172,26
172,26
172,26
172,26
172,26
173,26
179,26
179,26
179,26
186,26
204,26
204,26
204,26
218,26
218,26
225,26
225,26
282,26
366,26
366,26
368,26
379,26
396,26
401,26
418,26
418,26
473,26
473,26
514,26
521,26
539,26
585,26
585,26
585,26
618,26
618,26
618,26
618,26
643,26
662,26
709,26
728,26
739,26
758,26
758,26
758,26
766,26
766,26
771,26
771,26
771,26
775,26
775,26
790,26
827,26
827,26
827,26
897,26
910,26
944,26
944,26
958,26
969,26
969,26
64,26
79,26
79,26
107,26
107,26
146,26
146,26
146,26
146,26
146,26
172,26
172,26
172,26
172,26
172,26
173,26
179,26
179,26
179,26
186,26
204,26
204,26
204,26
218,26
218,26
225,26
225,26
282,26
366,26
366,26
368,26
379,26
396,26
401,26
418,26
418,26
473,26
473,26
514,26
521,26
539,26
585,26
585,26
585,26
618,26
618,26
618,26
618,26
643,26
662,26
709,26
728,26
739,26
758,26
758,26
758,26
766,26
766,26
771,26
771,26
771,26
775,26
775,26
790,26
827,26
827,26
827,26
897,26
910,26
944,26
944,26
958,26
969,26
969,26
64,26
79,26
79,26
107,26
107,26
146,26
146,26
146,26
146,26
146,26
172,26
172,26
172,26
172,26
172,26
173,26
179,26
179,26
179,26
186,26
204,26
204,26
204,26
218,26
218,26
225,26
225,26
282,26
366,26
366,26
368,26
379,26
396,26
401,26
418,26
418,26
473,26
473,26
514,26
521,26
539,26
585,26
585,26
585,26
618,26
618,26
618,26
618,26
643,26
662,26
709,26
728,26
739,26
758,26
758,26
758,26
766,26
766,26
771,26
771,26
771,26
775,26
775,26
790,26
827,26
827,26
827,26
897,26
910,26
944,26
944,26
958,26
969,26
969,26
1,27
1,27
1,27
1,27
3,27
3,27
3,27
40,27
58,27
62,27
85,27
85,27
101,27
142,27
150,27
164,27
164,27
164,27
199,27
199,27
199,27
219,27
221,27
274,27
274,27
336,27
336,27
393,27
393,27
400,27
427,27
427,27
427,27
441,27
457,27
457,27
466,27
497,27
544,27
552,27
571,27
571,27
587,27
587,27
589,27
589,27
616,27
650,27
650,27
670,27
687,27
712,27
712,27
734,27
734,27
757,27
788,27
812,27
812,27
855,27
888,27
925,27
926,27
945,27
945,27
966,27
966,27
966,27
966,27
973,27
996,27
996,27
1,27
1,27
1,27
1,27
3,27
3,27
3,27
40,27
58,27
62,27
85,27
85,27
101,27
142,27
150,27
164,27
164,27
164,27
199,27
199,27
199,27
219,27
221,27
274,27
274,27
336,27
336,27
393,27
393,27
400,27
427,27
427,27
427,27
441,27
457,27
457,27
466,27
497,27
544,27
552,27
571,27
571,27
587,27
587,27
589,27
589,27
616,27
650,27
650,27
670,27
687,27
712,27
712,27
734,27
734,27
757,27
788,27
812,27
812,27
855,27
888,27
925,27
926,27
945,27
945,27
966,27
966,27
966,27
966,27
973,27
996,27
996,27
1,27
1,27
1,27
1,27
3,27
3,27
3,27
40,27
58,27
62,27
85,27
85,27
101,27
142,27
150,27
164,27
164,27
164,27
199,27
199,27
199,27
219,27
221,27
274,27
274,27
336,27
336,27
393,27
393,27
400,27
427,27
427,27
427,27
441,27
457,27
457,27
466,27
497,27
544,27
552,27
571,27
571,27
587,27
587,27
589,27
589,27
616,27
650,27
650,27
670,27
687,27
712,27
712,27
734,27
734,27
757,27
788,27
812,27
812,27
855,27
888,27
925,27
926,27
945,27
945,27
966,27
966,27
966,27
966,27
973,27
996,27
996,27
23,27
23,27
23,27
70,27
78,27
89,27
89,27
118,27
118,27
121,27
154,27
154,27
154,27
154,27
160,27
193,27
208,27
208,27
223,27
241,27
241,27
241,27
243,27
243,27
245,27
245,27
259,27
268,27
314,27
326,27
349,27
355,27
430,27
433,27
456,27
456,27
489,27
510,27
510,27
541,27
564,27
564,27
569,27
582,27
583,27
583,27
583,27
615,27
644,27
644,27
649,27
651,27
692,27
703,27
743,27
805,27
805,27
816,27
816,27
820,27
859,27
865,27
865,27
880,27
880,27
880,27
880,27
886,27
886,27
887,27
892,27
901,27
953,27
963,27
986,27
23,27
23,27
23,27
70,27
78,27
89,27
89,27
118,27
118,27
121,27
154,27
154,27
154,27
154,27
160,27
193,27
208,27
208,27
223,27
241,27
241,27
241,27
243,27
243,27
245,27
245,27
259,27
268,27
314,27
326,27
349,27
355,27
430,27
433,27
456,27
456,27
489,27
510,27
510,27
541,27
564,27
564,27
569,27
582,27
583,27
583,27
583,27
615,27
644,27
644,27
649,27
651,27
692,27
703,27
743,27
805,27
805,27
816,27
816,27
820,27
859,27
865,27
865,27
880,27
880,27
880,27
880,27
886,27
886,27
887,27
892,27
901,27
953,27
963,27
986,27
23,27
23,27
23,27
70,27
78,27
89,27
89,27
118,27
118,27
121,27
154,27
154,27
154,27
154,27
160,27
193,27
208,27
208,27
223,27
241,27
241,27
241,27
243,27
243,27
245,27
245,27
259,27
268,27
314,27
326,27
349,27
355,27
430,27
433,27
456,27
456,27
489,27
510,27
510,27
541,27
564,27
564,27
569,27
582,27
583,27
583,27
583,27
615,27
644,27
644,27
649,27
651,27
692,27
703,27
743,27
805,27
805,27
816,27
816,27
820,27
859,27
865,27
865,27
880,27
880,27
880,27
880,27
886,27
886,27
887,27
892,27
901,27
953,27
963,27
986,27
44,27
69,27
73,27
81,27
132,27
140,27
140,27
153,27
165,27
165,27
177,27
177,27
195,27
203,27
203,27
203,27
235,27
296,27
312,27
338,27
367,27
369,27
369,27
369,27
390,27
390,27
449,27
449,27
572,27
625,27
637,27
637,27
637,27
711,27
714,27
714,27
714,27
723,27
798,27
798,27
817,27
817,27
817,27
817,27
839,27
839,27
863,27
863,27
893,27
912,27
924,27
924,27
930,27
967,27
967,27
967,27
972,27
985,27
44,27
69,27
73,27
81,27
132,27
140,27
140,27
153,27
165,27
165,27
177,27
177,27
195,27
203,27
203,27
203,27
235,27
296,27
312,27
338,27
367,27
369,27
369,27
369,27
390,27
390,27
449,27
449,27
572,27
625,27
637,27
637,27
637,27
711,27
714,27
714,27
714,27
723,27
798,27
798,27
817,27
817,27
817,27
817,27
839,27
839,27
863,27
863,27
893,27
912,27
924,27
924,27
930,27
967,27
967,27
967,27
972,27
985,27
2,27
9,27
9,27
9,27
24,27
30,27
34,27
34,27
34,27
35,27
35,27
65,27
92,27
122,27
171,27
171,27
222,27
258,27
275,27
277,27
277,27
277,27
301,27
313,27
334,27
351,27
415,27
415,27
475,27
495,27
495,27
506,27
527,27
535,27
593,27
593,27
600,27
600,27
600,27
653,27
665,27
702,27
716,27
716,27
716,27
722,27
737,27
749,27
800,27
804,27
804,27
830,27
854,27
854,27
856,27
856,27
876,27
881,27
885,27
904,27
904,27
909,27
965,27
998,27
2,27
9,27
9,27
9,27
24,27
30,27
34,27
34,27
34,27
35,27
35,27
65,27
92,27
122,27
171,27
171,27
222,27
258,27
275,27
277,27
277,27
277,27
301,27
313,27
334,27
351,27
415,27
415,27
475,27
495,27
495,27
506,27
527,27
535,27
593,27
593,27
600,27
600,27
600,27
653,27
665,27
702,27
716,27
716,27
716,27
722,27
737,27
749,27
800,27
804,27
804,27
830,27
854,27
854,27
856,27
856,27
876,27
881,27
885,27
904,27
904,27
909,27
965,27
998,27
2,27
9,27
9,27
9,27
24,27
30,27
34,27
34,27
34,27
35,27
35,27
65,27
92,27
122,27
171,27
171,27
222,27
258,27
275,27
277,27
277,27
277,27
301,27
313,27
334,27
351,27
415,27
415,27
475,27
495,27
495,27
506,27
527,27
535,27
593,27
593,27
600,27
600,27
600,27
653,27
665,27
702,27
716,27
716,27
716,27
722,27
737,27
749,27
800,27
804,27
804,27
830,27
854,27
854,27
856,27
856,27
876,27
881,27
885,27
904,27
904,27
909,27
965,27
998,27
2,27
9,27
9,27
9,27
24,27
30,27
34,27
34,27
34,27
35,27
35,27
65,27
92,27
122,27
171,27
171,27
222,27
258,27
275,27
277,27
277,27
277,27
301,27
313,27
334,27
351,27
415,27
415,27
475,27
495,27
495,27
506,27
527,27
535,27
593,27
593,27
600,27
600,27
600,27
653,27
665,27
702,27
716,27
716,27
716,27
722,27
737,27
749,27
800,27
804,27
804,27
830,27
854,27
854,27
856,27
856,27
876,27
881,27
885,27
904,27
904,27
909,27
965,27
998,27
2,27
9,27
9,27
9,27
24,27
30,27
34,27
34,27
34,27
35,27
35,27
65,27
92,27
122,27
171,27
171,27
222,27
258,27
275,27
277,27
277,27
277,27
301,27
313,27
334,27
351,27
415,27
415,27
475,27
495,27
495,27
506,27
527,27
535,27
593,27
593,27
600,27
600,27
600,27
653,27
665,27
702,27
716,27
716,27
716,27
722,27
737,27
749,27
800,27
804,27
804,27
830,27
854,27
854,27
856,27
856,27
876,27
881,27
885,27
904,27
904,27
909,27
965,27
998,27
2,27
9,27
9,27
9,27
24,27
30,27
34,27
34,27
34,27
35,27
35,27
65,27
92,27
122,27
171,27
171,27
222,27
258,27
275,27
277,27
277,27
277,27
301,27
313,27
334,27
351,27
415,27
415,27
475,27
495,27
495,27
506,27
527,27
535,27
593,27
593,27
600,27
600,27
600,27
653,27
665,27
702,27
716,27
716,27
716,27
722,27
737,27
749,27
800,27
804,27
804,27
830,27
854,27
854,27
856,27
856,27
876,27
881,27
885,27
904,27
904,27
909,27
965,27
998,27
2,27
9,27
9,27
9,27
24,27
30,27
34,27
34,27
34,27
35,27
35,27
65,27
92,27
122,27
171,27
171,27
222,27
258,27
275,27
277,27
277,27
277,27
301,27
313,27
334,27
351,27
415,27
415,27
475,27
495,27
495,27
506,27
527,27
535,27
593,27
593,27
600,27
600,27
600,27
653,27
665,27
702,27
716,27
716,27
716,27
722,27
737,27
749,27
800,27
804,27
804,27
830,27
854,27
854,27
856,27
856,27
876,27
881,27
885,27
904,27
904,27
909,27
965,27
998,27
10,27
10,27
10,27
27,27
42,27
42,27
135,27
176,27
187,27
197,27
254,27
254,27
256,27
256,27
256,27
260,27
260,27
263,27
263,27
279,27
291,27
293,27
361,27
383,27
389,27
389,27
420,27
420,27
429,27
429,27
453,27
453,27
453,27
453,27
463,27
463,27
463,27
488,27
503,27
503,27
503,27
503,27
517,27
519,27
519,27
532,27
532,27
532,27
606,27
606,27
606,27
612,27
612,27
612,27
619,27
619,27
631,27
667,27
667,27
668,27
671,27
691,27
691,27
691,27
729,27
733,27
745,27
764,27
764,27
779,27
779,27
782,27
782,27
836,27
841,27
875,27
890,27
902,27
917,27
31,27
31,27
43,27
43,27
53,27
53,27
63,27
71,27
80,27
83,27
145,27
147,27
147,27
213,27
213,27
231,27
231,27
262,27
269,27
269,27
273,27
273,27
309,27
345,27
345,27
348,27
348,27
359,27
419,27
428,27
458,27
458,27
458,27
499,27
499,27
499,27
528,27
550,27
603,27
603,27
634,27
679,27
679,27
682,27
682,27
695,27
700,27
700,27
715,27
715,27
795,27
795,27
829,27
832,27
832,27
832,27
832,27
31,27
31,27
43,27
43,27
53,27
53,27
63,27
71,27
80,27
83,27
145,27
147,27
147,27
213,27
213,27
231,27
231,27
262,27
269,27
269,27
273,27
273,27
309,27
345,27
345,27
348,27
348,27
359,27
419,27
428,27
458,27
458,27
458,27
499,27
499,27
499,27
528,27
550,27
603,27
603,27
634,27
679,27
679,27
682,27
682,27
695,27
700,27
700,27
715,27
715,27
795,27
795,27
829,27
832,27
832,27
832,27
832,27
31,27
31,27
43,27
43,27
53,27
53,27
63,27
71,27
80,27
83,27
145,27
147,27
147,27
213,27
213,27
231,27
231,27
262,27
269,27
269,27
273,27
273,27
309,27
345,27
345,27
348,27
348,27
359,27
419,27
428,27
458,27
458,27
458,27
499,27
499,27
499,27
528,27
550,27
603,27
603,27
634,27
679,27
679,27
682,27
682,27
695,27
700,27
700,27
715,27
715,27
795,27
795,27
829,27
832,27
832,27
832,27
832,27
31,27
31,27
43,27
43,27
53,27
53,27
63,27
71,27
80,27
83,27
145,27
147,27
147,27
213,27
213,27
231,27
231,27
262,27
269,27
269,27
273,27
273,27
309,27
345,27
345,27
348,27
348,27
359,27
419,27
428,27
458,27
458,27
458,27
499,27
499,27
499,27
528,27
550,27
603,27
603,27
634,27
679,27
679,27
682,27
682,27
695,27
700,27
700,27
715,27
715,27
795,27
795,27
829,27
832,27
832,27
832,27
832,27
31,27
31,27
43,27
43,27
53,27
53,27
63,27
71,27
80,27
83,27
145,27
147,27
147,27
213,27
213,27
231,27
231,27
262,27
269,27
269,27
273,27
273,27
309,27
345,27
345,27
348,27
348,27
359,27
419,27
428,27
458,27
458,27
458,27
499,27
499,27
499,27
528,27
550,27
603,27
603,27
634,27
679,27
679,27
682,27
682,27
695,27
700,27
700,27
715,27
715,27
795,27
795,27
829,27
832,27
832,27
832,27
832,27
110,27
110,27
124,27
152,27
168,27
191,27
191,27
214,27
280,27
280,27
280,27
280,27
344,27
370,27
370,27
392,27
392,27
450,27
485,27
485,27
485,27
491,27
491,27
509,27
509,27
515,27
515,27
515,27
547,27
547,27
553,27
553,27
573,27
588,27
588,27
626,27
688,27
688,27
688,27
688,27
735,27
755,27
833,27
833,27
853,27
853,27
853,27
853,27
853,27
873,27
873,27
873,27
883,27
889,27
889,27
896,27
928,27
928,27
928,27
959,27
959,27
993,27
110,27
110,27
124,27
152,27
168,27
191,27
191,27
214,27
280,27
280,27
280,27
280,27
344,27
370,27
370,27
392,27
392,27
450,27
485,27
485,27
485,27
491,27
491,27
509,27
509,27
515,27
515,27
515,27
547,27
547,27
553,27
553,27
573,27
588,27
588,27
626,27
688,27
688,27
688,27
688,27
735,27
755,27
833,27
833,27
853,27
853,27
853,27
853,27
853,27
873,27
873,27
873,27
883,27
889,27
889,27
896,27
928,27
928,27
928,27
959,27
959,27
993,27
6,27
6,27
15,27
16,27
47,27
47,27
52,27
112,27
112,27
112,27
112,27
148,27
148,27
170,27
185,27
201,27
201,27
201,27
290,27
311,27
311,27
337,27
353,27
380,27
380,27
399,27
414,27
414,27
414,27
416,27
431,27
431,27
435,27
455,27
460,27
467,27
493,27
493,27
500,27
500,27
500,27
531,27
565,27
567,27
567,27
605,27
605,27
669,27
705,27
738,27
769,27
770,27
770,27
821,27
900,27
900,27
908,27
908,27
929,27
929,27
957,27
957,27
971,27
971,27
12,27
17,27
17,27
17,27
54,27
54,27
74,27
74,27
86,27
133,27
158,27
244,27
255,27
255,27
284,27
378,27
398,27
398,27
398,27
411,27
411,27
426,27
426,27
454,27
462,27
462,27
462,27
477,27
477,27
477,27
516,27
540,27
540,27
540,27
636,27
636,27
673,27
673,27
718,27
721,27
752,27
752,27
752,27
797,27
877,27
879,27
936,27
980,27
980,27
980,27
983,27
983,27
997,27
997,27
12,27
17,27
17,27
17,27
54,27
54,27
74,27
74,27
86,27
133,27
158,27
244,27
255,27
255,27
284,27
378,27
398,27
398,27
398,27
411,27
411,27
426,27
426,27
454,27
462,27
462,27
462,27
477,27
477,27
477,27
516,27
540,27
540,27
540,27
636,27
636,27
673,27
673,27
718,27
721,27
752,27
752,27
752,27
797,27
877,27
879,27
936,27
980,27
980,27
980,27
983,27
983,27
997,27
997,27
12,27
17,27
17,27
17,27
54,27
54,27
74,27
74,27
86,27
133,27
158,27
244,27
255,27
255,27
284,27
378,27
398,27
398,27
398,27
411,27
411,27
426,27
426,27
454,27
462,27
462,27
462,27
477,27
477,27
477,27
516,27
540,27
540,27
540,27
636,27
636,27
673,27
673,27
718,27
721,27
752,27
752,27
752,27
797,27
877,27
879,27
936,27
980,27
980,27
980,27
983,27
983,27
997,27
997,27
12,27
17,27
17,27
17,27
54,27
54,27
74,27
74,27
86,27
133,27
158,27
244,27
255,27
255,27
284,27
378,27
398,27
398,27
398,27
411,27
411,27
426,27
426,27
454,27
462,27
462,27
462,27
477,27
477,27
477,27
516,27
540,27
540,27
540,27
636,27
636,27
673,27
673,27
718,27
721,27
752,27
752,27
752,27
797,27
877,27
879,27
936,27
980,27
980,27
980,27
983,27
983,27
997,27
997,27
19,27
19,27
19,27
21,27
21,27
29,27
29,27
56,27
56,27
56,27
67,27
105,27
105,27
105,27
111,27
111,27
111,27
115,27
126,27
162,27
194,27
205,27
205,27
212,27
212,27
252,27
253,27
253,27
253,27
271,27
287,27
287,27
292,27
292,27
292,27
318,27
327,27
329,27
329,27
375,27
395,27
417,27
501,27
530,27
530,27
549,27
574,27
574,27
586,27
594,27
697,27
697,27
697,27
707,27
717,27
717,27
717,27
732,27
732,27
732,27
732,27
748,27
793,27
793,27
793,27
794,27
794,27
802,27
802,27
838,27
838,27
850,27
915,27
964,27
964,27
964,27
968,27
19,27
19,27
19,27
21,27
21,27
29,27
29,27
56,27
56,27
56,27
67,27
105,27
105,27
105,27
111,27
111,27
111,27
115,27
126,27
162,27
194,27
205,27
205,27
212,27
212,27
252,27
253,27
253,27
253,27
271,27
287,27
287,27
292,27
292,27
292,27
318,27
327,27
329,27
329,27
375,27
395,27
417,27
501,27
530,27
530,27
549,27
574,27
574,27
586,27
594,27
697,27
697,27
697,27
707,27
717,27
717,27
717,27
732,27
732,27
732,27
732,27
748,27
793,27
793,27
793,27
794,27
794,27
802,27
802,27
838,27
838,27
850,27
915,27
964,27
964,27
964,27
968,27
84,27
84,27
87,27
87,27
87,27
87,27
87,27
87,27
88,27
88,27
103,27
103,27
125,27
125,27
125,27
286,27
286,27
288,27
294,27
299,27
342,27
342,27
347,27
386,27
405,27
434,27
451,27
472,27
513,27
513,27
513,27
518,27
648,27
783,27
784,27
785,27
785,27
811,27
811,27
811,27
826,27
826,27
878,27
903,27
914,27
914,27
914,27
931,27
977,27
981,27
988,27
989,27
64,27
79,27
79,27
107,27
107,27
146,27
146,27
146,27
146,27
146,27
172,27
172,27
172,27
172,27
172,27
173,27
179,27
179,27
179,27
186,27
204,27
204,27
204,27
218,27
218,27
225,27
225,27
282,27
366,27
366,27
368,27
379,27
396,27
401,27
418,27
418,27
473,27
473,27
514,27
521,27
539,27
585,27
585,27
585,27
618,27
618,27
618,27
618,27
643,27
662,27
709,27
728,27
739,27
758,27
758,27
758,27
766,27
766,27
771,27
771,27
771,27
775,27
775,27
790,27
827,27
827,27
827,27
897,27
910,27
944,27
944,27
958,27
969,27
969,27
64,27
79,27
79,27
107,27
107,27
146,27
146,27
146,27
146,27
146,27
172,27
172,27
172,27
172,27
172,27
173,27
179,27
179,27
179,27
186,27
204,27
204,27
204,27
218,27
218,27
225,27
225,27
282,27
366,27
366,27
368,27
379,27
396,27
401,27
418,27
418,27
473,27
473,27
514,27
521,27
539,27
585,27
585,27
585,27
618,27
618,27
618,27
618,27
643,27
662,27
709,27
728,27
739,27
758,27
758,27
758,27
766,27
766,27
771,27
771,27
771,27
775,27
775,27
790,27
827,27
827,27
827,27
897,27
910,27
944,27
944,27
958,27
969,27
969,27
1,28
1,28
1,28
1,28
3,28
3,28
3,28
40,28
58,28
62,28
85,28
85,28
101,28
142,28
150,28
164,28
164,28
164,28
199,28
199,28
199,28
219,28
221,28
274,28
274,28
336,28
336,28
393,28
393,28
400,28
427,28
427,28
427,28
441,28
457,28
457,28
466,28
497,28
544,28
552,28
571,28
571,28
587,28
587,28
589,28
589,28
616,28
650,28
650,28
670,28
687,28
712,28
712,28
734,28
734,28
757,28
788,28
812,28
812,28
855,28
888,28
925,28
926,28
945,28
945,28
966,28
966,28
966,28
966,28
973,28
996,28
996,28
1,28
1,28
1,28
1,28
3,28
3,28
3,28
40,28
58,28
62,28
85,28
85,28
101,28
142,28
150,28
164,28
164,28
164,28
199,28
199,28
199,28
219,28
221,28
274,28
274,28
336,28
336,28
393,28
393,28
400,28
427,28
427,28
427,28
441,28
457,28
457,28
466,28
497,28
544,28
552,28
571,28
571,28
587,28
587,28
589,28
589,28
616,28
650,28
650,28
670,28
687,28
712,28
712,28
734,28
734,28
757,28
788,28
812,28
812,28
855,28
888,28
925,28
926,28
945,28
945,28
966,28
966,28
966,28
966,28
973,28
996,28
996,28
23,28
23,28
23,28
70,28
78,28
89,28
89,28
118,28
118,28
121,28
154,28
154,28
154,28
154,28
160,28
193,28
208,28
208,28
223,28
241,28
241,28
241,28
243,28
243,28
245,28
245,28
259,28
268,28
314,28
326,28
349,28
355,28
430,28
433,28
456,28
456,28
489,28
510,28
510,28
541,28
564,28
564,28
569,28
582,28
583,28
583,28
583,28
615,28
644,28
644,28
649,28
651,28
692,28
703,28
743,28
805,28
805,28
816,28
816,28
820,28
859,28
865,28
865,28
880,28
880,28
880,28
880,28
886,28
886,28
887,28
892,28
901,28
953,28
963,28
986,28
23,28
23,28
23,28
70,28
78,28
89,28
89,28
118,28
118,28
121,28
154,28
154,28
154,28
154,28
160,28
193,28
208,28
208,28
223,28
241,28
241,28
241,28
243,28
243,28
245,28
245,28
259,28
268,28
314,28
326,28
349,28
355,28
430,28
433,28
456,28
456,28
489,28
510,28
510,28
541,28
564,28
564,28
569,28
582,28
583,28
583,28
583,28
615,28
644,28
644,28
649,28
651,28
692,28
703,28
743,28
805,28
805,28
816,28
816,28
820,28
859,28
865,28
865,28
880,28
880,28
880,28
880,28
886,28
886,28
887,28
892,28
901,28
953,28
963,28
986,28
23,28
23,28
23,28
70,28
78,28
89,28
89,28
118,28
118,28
121,28
154,28
154,28
154,28
154,28
160,28
193,28
208,28
208,28
223,28
241,28
241,28
241,28
243,28
243,28
245,28
245,28
259,28
268,28
314,28
326,28
349,28
355,28
430,28
433,28
456,28
456,28
489,28
510,28
510,28
541,28
564,28
564,28
569,28
582,28
583,28
583,28
583,28
615,28
644,28
644,28
649,28
651,28
692,28
703,28
743,28
805,28
805,28
816,28
816,28
820,28
859,28
865,28
865,28
880,28
880,28
880,28
880,28
886,28
886,28
887,28
892,28
901,28
953,28
963,28
986,28
23,28
23,28
23,28
70,28
78,28
89,28
89,28
118,28
118,28
121,28
154,28
154,28
154,28
154,28
160,28
193,28
208,28
208,28
223,28
241,28
241,28
241,28
243,28
243,28
245,28
245,28
259,28
268,28
314,28
326,28
349,28
355,28
430,28
433,28
456,28
456,28
489,28
510,28
510,28
541,28
564,28
564,28
569,28
582,28
583,28
583,28
583,28
615,28
644,28
644,28
649,28
651,28
692,28
703,28
743,28
805,28
805,28
816,28
816,28
820,28
859,28
865,28
865,28
880,28
880,28
880,28
880,28
886,28
886,28
887,28
892,28
901,28
953,28
963,28
986,28
25,28
25,28
25,28
45,28
77,28
90,28
90,28
93,28
96,28
96,28
96,28
108,28
136,28
144,28
144,28
144,28
155,28
155,28
163,28
216,28
226,28
226,28
226,28
226,28
251,28
267,28
283,28
283,28
289,28
305,28
321,28
321,28
321,28
321,28
321,28
340,28
340,28
364,28
436,28
448,28
481,28
490,28
490,28
492,28
538,28
538,28
551,28
561,28
561,28
590,28
590,28
635,28
635,28
635,28
635,28
635,28
685,28
686,28
720,28
730,28
750,28
759,28
806,28
846,28
846,28
847,28
920,28
935,28
948,28
948,28
974,28
994,28
994,28
25,28
25,28
25,28
45,28
77,28
90,28
90,28
93,28
96,28
96,28
96,28
108,28
136,28
144,28
144,28
144,28
155,28
155,28
163,28
216,28
226,28
226,28
226,28
226,28
251,28
267,28
283,28
283,28
289,28
305,28
321,28
321,28
321,28
321,28
321,28
340,28
340,28
364,28
436,28
448,28
481,28
490,28
490,28
492,28
538,28
538,28
551,28
561,28
561,28
590,28
590,28
635,28
635,28
635,28
635,28
635,28
685,28
686,28
720,28
730,28
750,28
759,28
806,28
846,28
846,28
847,28
920,28
935,28
948,28
948,28
974,28
994,28
994,28
25,28
25,28
25,28
45,28
77,28
90,28
90,28
93,28
96,28
96,28
96,28
108,28
136,28
144,28
144,28
144,28
155,28
155,28
163,28
216,28
226,28
226,28
226,28
226,28
251,28
267,28
283,28
283,28
289,28
305,28
321,28
321,28
321,28
321,28
321,28
340,28
340,28
364,28
436,28
448,28
481,28
490,28
490,28
492,28
538,28
538,28
551,28
561,28
561,28
590,28
590,28
635,28
635,28
635,28
